product_id,product_name,product_category,days_since_arrival,storage_type,storage_condition,packaging_type,display_type,is_damaged,weather_condition,product_sensitivity,freshness_score
100338,Tomato,Vegetables,0,fridge,good,open,fridge,no,cold,medium,0.98
100339,Muffin,Bakery,4,fridge,good,open,freezer,yes,normal,medium,0.42
100340,Bun,Bakery,2,room_temp,good,open,open_shelf,no,normal,medium,0.88
100341,Papaya,Fruits,7,room_temp,poor,open,open_shelf,no,hot,high,0.15
100342,Mutton,Meat,3,freezer,good,sealed,freezer,no,normal,medium,0.91
100343,Carrot,Vegetables,7,fridge,poor,open,fridge,yes,hot,low,0.46
100344,Mutton,Meat,3,freezer,good,sealed,open_shelf,no,normal,medium,0.79
100345,Fish Fillet,Meat,2,freezer,good,sealed,freezer,no,hot,high,0.81
100346,Butter,Dairy,0,fridge,good,sealed,fridge,yes,normal,low,0.84
100347,Grapes,Fruits,7,room_temp,good,open,open_shelf,no,hot,high,0.51
100348,Cheese,Dairy,1,fridge,good,sealed,fridge,no,normal,medium,0.98
100349,Bread,Bakery,2,room_temp,poor,open,open_shelf,no,normal,medium,0.68
100350,Cheese,Dairy,4,fridge,good,sealed,open_shelf,no,hot,medium,0.73
100351,Banana,Fruits,5,room_temp,good,open,open_shelf,no,hot,high,0.55
100352,Croissant,Bakery,3,room_temp,good,open,open_shelf,no,normal,medium,0.83
100353,Spinach,Vegetables,0,fridge,good,sealed,fridge,no,hot,high,0.87
100354,Carrot,Vegetables,4,fridge,good,sealed,fridge,no,cold,low,0.97
100355,Papaya,Fruits,10,room_temp,good,open,open_shelf,no,cold,high,0.27
100356,Carrot,Vegetables,2,fridge,good,open,fridge,yes,cold,low,0.8
100357,Sausage,Meat,0,freezer,poor,sealed,open_shelf,no,hot,medium,0.67
100358,Milk,Dairy,4,fridge,poor,sealed,open_shelf,no,cold,high,0.44
100359,Apple,Fruits,6,room_temp,good,open,open_shelf,yes,hot,medium,0.47
100360,Sausage,Meat,7,freezer,good,sealed,freezer,no,normal,medium,0.76
100361,Bread,Bakery,1,room_temp,good,open,open_shelf,no,normal,medium,0.98
100362,Tomato,Vegetables,2,fridge,good,open,fridge,no,cold,medium,0.89
100363,Chicken Breast,Meat,5,freezer,poor,sealed,freezer,no,hot,high,0.45
100364,Grapes,Fruits,4,room_temp,average,open,open_shelf,no,normal,high,0.71
100365,Grapes,Fruits,7,room_temp,good,open,open_shelf,no,normal,high,0.59
100366,Apple,Fruits,5,room_temp,good,sealed,open_shelf,no,cold,medium,0.84
100367,Yogurt,Dairy,7,fridge,good,sealed,fridge,no,normal,high,0.63
100368,Cheese,Dairy,2,fridge,good,sealed,fridge,no,normal,medium,0.95
100369,Carrot,Vegetables,4,fridge,good,open,fridge,no,cold,low,0.92
100370,Milk,Dairy,9,fridge,good,sealed,open_shelf,no,normal,high,0.27
100371,Fish Fillet,Meat,5,freezer,good,sealed,freezer,no,normal,high,0.69
100372,Yogurt,Dairy,8,fridge,good,sealed,fridge,no,cold,high,0.55
100373,Potato,Vegetables,1,fridge,average,open,fridge,no,normal,low,0.89
100374,Tomato,Vegetables,2,fridge,average,open,fridge,no,hot,medium,0.79
100375,Milk,Dairy,5,fridge,good,sealed,fridge,no,cold,high,0.61
100376,Carrot,Vegetables,0,fridge,average,open,freezer,no,normal,low,0.88
100377,Chicken Breast,Meat,0,freezer,poor,sealed,freezer,no,hot,high,0.71
100378,Sausage,Meat,1,freezer,good,sealed,open_shelf,no,normal,medium,0.84
100379,Muffin,Bakery,5,room_temp,average,open,open_shelf,no,hot,medium,0.6
100380,Cake,Bakery,2,room_temp,average,open,fridge,no,cold,medium,0.8
100381,Papaya,Fruits,6,room_temp,average,open,open_shelf,yes,hot,high,0.23
100382,Croissant,Bakery,3,room_temp,average,open,open_shelf,yes,normal,medium,0.63
100383,Bun,Bakery,4,room_temp,average,sealed,fridge,no,hot,medium,0.69
100384,Carrot,Vegetables,10,fridge,good,open,open_shelf,no,normal,low,0.71
100385,Potato,Vegetables,3,fridge,good,sealed,open_shelf,yes,cold,low,0.73
100386,Sausage,Meat,0,freezer,average,sealed,freezer,no,normal,medium,0.95
100387,Butter,Dairy,3,fridge,good,sealed,fridge,yes,normal,low,0.81
100388,Cucumber,Vegetables,10,fridge,average,open,fridge,no,hot,medium,0.49
100389,Bun,Bakery,1,fridge,average,open,fridge,no,normal,medium,0.68
100390,Cheese,Dairy,3,fridge,average,sealed,fridge,no,cold,medium,0.81
100391,Milk,Dairy,7,fridge,good,sealed,fridge,no,normal,high,0.52
100392,Spinach,Vegetables,7,fridge,good,open,open_shelf,no,cold,high,0.48
100393,Cucumber,Vegetables,4,fridge,good,sealed,fridge,no,normal,medium,0.8
100394,Butter,Dairy,1,fridge,good,sealed,fridge,yes,hot,low,0.77
100395,Milk,Dairy,2,fridge,average,sealed,fridge,no,normal,high,0.83
100396,Chicken Breast,Meat,2,freezer,average,sealed,open_shelf,no,hot,high,0.7
100397,Bread,Bakery,2,room_temp,good,open,fridge,yes,hot,medium,0.54
100398,Yogurt,Dairy,9,fridge,average,sealed,fridge,no,normal,high,0.42
100399,Apple,Fruits,7,room_temp,poor,sealed,open_shelf,no,normal,medium,0.54
100400,Chicken Breast,Meat,6,freezer,average,sealed,freezer,no,cold,high,0.64
100401,Cucumber,Vegetables,9,fridge,good,open,fridge,no,cold,medium,0.67
100402,Cake,Bakery,0,room_temp,good,open,fridge,no,cold,medium,0.97
100403,Cucumber,Vegetables,0,fridge,good,open,fridge,no,normal,medium,0.96
100404,Banana,Fruits,3,room_temp,average,open,fridge,yes,normal,high,0.46
100405,Yogurt,Dairy,4,fridge,good,sealed,fridge,no,hot,high,0.7
100406,Orange,Fruits,9,fridge,good,open,fridge,no,normal,medium,0.46
100407,Butter,Dairy,0,fridge,good,sealed,open_shelf,no,normal,low,0.98
100408,Tomato,Vegetables,5,fridge,average,open,open_shelf,no,normal,medium,0.67
100409,Spinach,Vegetables,2,fridge,good,sealed,fridge,no,normal,high,0.89
100410,Potato,Vegetables,5,fridge,average,sealed,fridge,yes,hot,low,0.63
100411,Tomato,Vegetables,10,freezer,good,open,freezer,no,hot,medium,0.33
100412,Butter,Dairy,4,fridge,average,sealed,fridge,no,hot,low,0.83
100413,Cucumber,Vegetables,9,fridge,average,open,fridge,yes,hot,medium,0.4
100414,Sausage,Meat,4,freezer,average,sealed,freezer,yes,hot,medium,0.56
100415,Carrot,Vegetables,8,fridge,average,open,fridge,no,normal,low,0.74
100416,Mutton,Meat,0,freezer,poor,sealed,freezer,no,normal,medium,0.85
100417,Sausage,Meat,4,freezer,average,sealed,freezer,yes,normal,medium,0.59
100418,Paneer,Dairy,3,fridge,average,sealed,fridge,no,cold,high,0.75
100419,Paneer,Dairy,8,fridge,good,sealed,fridge,no,normal,high,0.4
100420,Minced Meat,Meat,2,freezer,average,sealed,open_shelf,no,hot,high,0.58
100421,Butter,Dairy,0,fridge,average,sealed,fridge,no,hot,low,0.9
100422,Apple,Fruits,10,room_temp,good,open,fridge,no,cold,medium,0.55
100423,Mutton,Meat,2,freezer,good,sealed,fridge,no,hot,medium,0.8
100424,Minced Meat,Meat,3,freezer,poor,sealed,freezer,no,hot,high,0.54
100425,Papaya,Fruits,5,room_temp,average,open,open_shelf,no,normal,high,0.54
100426,Cucumber,Vegetables,9,fridge,average,sealed,open_shelf,no,cold,medium,0.58
100427,Chicken Breast,Meat,3,freezer,good,sealed,freezer,no,hot,high,0.75
100428,Banana,Fruits,0,freezer,good,open,open_shelf,no,normal,high,0.8
100429,Tomato,Vegetables,3,fridge,good,sealed,fridge,no,normal,medium,0.95
100430,Tomato,Vegetables,5,fridge,average,open,fridge,yes,normal,medium,0.49
100431,Cucumber,Vegetables,11,fridge,poor,sealed,fridge,yes,normal,medium,0.23
100432,Tomato,Vegetables,6,fridge,good,open,fridge,no,hot,medium,0.69
100433,Muffin,Bakery,0,room_temp,good,open,open_shelf,no,hot,medium,0.88
100434,Croissant,Bakery,2,room_temp,average,open,fridge,no,hot,medium,0.64
100435,Bun,Bakery,2,room_temp,poor,sealed,open_shelf,no,hot,medium,0.69
100436,Sausage,Meat,5,fridge,poor,sealed,fridge,no,hot,medium,0.42
100437,Apple,Fruits,0,room_temp,average,open,open_shelf,no,hot,medium,0.83
100438,Bread,Bakery,2,room_temp,average,open,open_shelf,no,hot,medium,0.75
100439,Yogurt,Dairy,1,fridge,good,sealed,fridge,yes,hot,high,0.7
100440,Fish Fillet,Meat,1,freezer,good,sealed,freezer,no,normal,high,0.92
100441,Papaya,Fruits,1,room_temp,good,open,open_shelf,no,normal,high,0.87
100442,Carrot,Vegetables,5,fridge,good,sealed,fridge,no,hot,low,0.95
100443,Sausage,Meat,2,freezer,good,sealed,freezer,no,normal,medium,0.92
100444,Spinach,Vegetables,6,fridge,average,sealed,fridge,no,normal,high,0.51
100445,Orange,Fruits,6,room_temp,good,open,freezer,no,hot,medium,0.59
100446,Minced Meat,Meat,2,freezer,good,sealed,freezer,no,normal,high,0.91
100447,Minced Meat,Meat,5,freezer,good,sealed,open_shelf,no,hot,high,0.59
100448,Spinach,Vegetables,6,fridge,average,open,freezer,no,cold,high,0.42
100449,Cucumber,Vegetables,11,fridge,good,sealed,fridge,no,hot,medium,0.59
100450,Papaya,Fruits,2,room_temp,good,open,open_shelf,no,normal,high,0.8
100451,Croissant,Bakery,2,room_temp,average,sealed,open_shelf,no,hot,medium,0.86
100452,Fish Fillet,Meat,0,room_temp,good,sealed,open_shelf,no,normal,high,0.8
100453,Minced Meat,Meat,6,freezer,good,sealed,fridge,no,normal,high,0.61
100454,Spinach,Vegetables,11,fridge,good,open,fridge,no,normal,high,0.18
100455,Croissant,Bakery,1,room_temp,poor,open,open_shelf,no,cold,medium,0.81
100456,Yogurt,Dairy,3,fridge,good,sealed,fridge,no,hot,high,0.76
100457,Tomato,Vegetables,3,fridge,good,sealed,fridge,no,normal,medium,0.87
100458,Potato,Vegetables,6,freezer,good,open,freezer,yes,hot,low,0.48
100459,Yogurt,Dairy,1,fridge,good,sealed,fridge,no,normal,high,0.95
100460,Bread,Bakery,3,room_temp,good,open,open_shelf,no,normal,medium,0.82
100461,Sausage,Meat,1,freezer,good,sealed,freezer,no,normal,medium,0.93
100462,Grapes,Fruits,1,room_temp,good,open,freezer,no,normal,high,0.8
100463,Paneer,Dairy,2,fridge,average,sealed,open_shelf,no,normal,high,0.7
100464,Croissant,Bakery,4,room_temp,average,open,open_shelf,no,normal,medium,0.77
100465,Grapes,Fruits,4,room_temp,good,open,open_shelf,no,hot,high,0.68
100466,Butter,Dairy,1,fridge,poor,sealed,fridge,no,hot,low,0.74
100467,Milk,Dairy,4,fridge,good,sealed,fridge,no,hot,high,0.66
100468,Banana,Fruits,5,room_temp,good,sealed,open_shelf,no,cold,high,0.68
100469,Banana,Fruits,11,room_temp,average,open,open_shelf,no,hot,high,0.05
100470,Grapes,Fruits,0,room_temp,average,open,open_shelf,no,hot,high,0.8
100471,Butter,Dairy,1,fridge,average,sealed,open_shelf,no,normal,low,0.89
100472,Tomato,Vegetables,6,fridge,good,open,fridge,no,normal,medium,0.77
100473,Minced Meat,Meat,0,freezer,good,sealed,freezer,yes,cold,high,0.82
100474,Potato,Vegetables,3,room_temp,good,open,open_shelf,no,normal,low,0.73
100475,Apple,Fruits,9,room_temp,good,sealed,open_shelf,no,hot,medium,0.59
100476,Milk,Dairy,6,fridge,good,sealed,fridge,no,normal,high,0.59
100477,Cake,Bakery,4,room_temp,good,open,open_shelf,no,hot,medium,0.76
100478,Apple,Fruits,5,room_temp,poor,open,open_shelf,no,cold,medium,0.61
100479,Carrot,Vegetables,1,fridge,poor,open,fridge,no,hot,low,0.82
100480,Yogurt,Dairy,9,fridge,good,sealed,fridge,no,hot,high,0.43
100481,Cake,Bakery,3,room_temp,good,open,open_shelf,no,hot,medium,0.8
100482,Carrot,Vegetables,11,fridge,average,open,fridge,no,cold,low,0.74
100483,Yogurt,Dairy,8,fridge,average,sealed,open_shelf,no,hot,high,0.39
100484,Bun,Bakery,0,room_temp,average,sealed,open_shelf,no,cold,medium,0.94
100485,Muffin,Bakery,1,room_temp,poor,open,open_shelf,no,normal,medium,0.79
100486,Cucumber,Vegetables,1,room_temp,good,open,fridge,no,normal,medium,0.79
100487,Chicken Breast,Meat,3,freezer,good,sealed,freezer,no,hot,high,0.75
100488,Orange,Fruits,4,room_temp,good,open,open_shelf,no,normal,medium,0.81
100489,Muffin,Bakery,2,room_temp,good,open,freezer,no,normal,medium,0.79
100490,Cake,Bakery,0,room_temp,poor,open,open_shelf,yes,cold,medium,0.6
100491,Spinach,Vegetables,10,fridge,good,open,fridge,no,hot,high,0.17
100492,Bun,Bakery,1,room_temp,good,open,open_shelf,no,normal,medium,0.88
100493,Orange,Fruits,6,room_temp,poor,sealed,open_shelf,no,normal,medium,0.63
100494,Papaya,Fruits,4,room_temp,average,open,open_shelf,no,hot,high,0.54
100495,Cheese,Dairy,7,fridge,good,sealed,open_shelf,no,normal,medium,0.69
100496,Orange,Fruits,10,room_temp,good,open,freezer,yes,normal,medium,0.31
100497,Potato,Vegetables,0,fridge,good,sealed,open_shelf,yes,normal,low,0.81
100498,Yogurt,Dairy,1,fridge,good,sealed,fridge,no,normal,high,0.94
100499,Tomato,Vegetables,8,fridge,good,sealed,fridge,no,normal,medium,0.71
100500,Carrot,Vegetables,8,fridge,average,sealed,open_shelf,no,normal,low,0.71
100501,Croissant,Bakery,0,room_temp,good,open,open_shelf,no,normal,medium,0.99
100502,Bun,Bakery,1,room_temp,average,open,open_shelf,no,normal,medium,0.84
100503,Orange,Fruits,8,fridge,good,open,fridge,yes,normal,medium,0.32
100504,Butter,Dairy,4,fridge,good,sealed,fridge,no,cold,low,0.92
100505,Banana,Fruits,11,room_temp,average,open,open_shelf,no,hot,high,0.05
100506,Sausage,Meat,1,freezer,average,sealed,fridge,no,normal,medium,0.84
100507,Cake,Bakery,3,room_temp,good,open,open_shelf,no,hot,medium,0.78
100508,Bread,Bakery,2,room_temp,good,open,open_shelf,no,normal,medium,0.88
100509,Orange,Fruits,0,room_temp,good,open,open_shelf,no,normal,medium,0.93
100510,Cheese,Dairy,7,fridge,good,sealed,fridge,no,cold,medium,0.75
100511,Bread,Bakery,2,room_temp,average,open,fridge,no,normal,medium,0.76
100512,Yogurt,Dairy,6,fridge,average,sealed,fridge,no,hot,high,0.53
100513,Croissant,Bakery,4,room_temp,good,open,fridge,yes,hot,medium,0.52
100514,Apple,Fruits,8,room_temp,good,sealed,open_shelf,no,normal,medium,0.73
100515,Cucumber,Vegetables,1,fridge,average,sealed,open_shelf,no,cold,medium,0.8
100516,Chicken Breast,Meat,1,fridge,average,sealed,fridge,no,cold,high,0.67
100517,Fish Fillet,Meat,0,freezer,good,sealed,fridge,no,hot,high,0.84
100518,Bun,Bakery,1,room_temp,good,open,open_shelf,no,normal,medium,0.93
100519,Croissant,Bakery,4,room_temp,good,sealed,open_shelf,no,hot,medium,0.75
100520,Potato,Vegetables,4,fridge,average,open,fridge,no,hot,low,0.8
100521,Bun,Bakery,0,room_temp,average,sealed,open_shelf,no,hot,medium,0.87
100522,Tomato,Vegetables,10,fridge,good,open,fridge,no,normal,medium,0.61
100523,Bun,Bakery,4,room_temp,average,open,open_shelf,yes,hot,medium,0.54
100524,Tomato,Vegetables,6,fridge,average,open,open_shelf,no,normal,medium,0.6
100525,Paneer,Dairy,2,fridge,good,sealed,fridge,yes,cold,high,0.73
100526,Yogurt,Dairy,0,fridge,good,sealed,fridge,no,hot,high,0.9
100527,Minced Meat,Meat,5,freezer,average,sealed,open_shelf,no,normal,high,0.54
100528,Yogurt,Dairy,1,fridge,good,sealed,fridge,no,cold,high,0.96
100529,Croissant,Bakery,2,room_temp,good,open,open_shelf,no,normal,medium,0.86
100530,Paneer,Dairy,6,fridge,good,sealed,fridge,no,normal,high,0.62
100531,Croissant,Bakery,3,fridge,poor,open,fridge,no,cold,medium,0.54
100532,Fish Fillet,Meat,3,freezer,good,sealed,freezer,no,normal,high,0.82
100533,Cheese,Dairy,5,fridge,good,sealed,fridge,no,normal,medium,0.85
100534,Bread,Bakery,4,room_temp,average,open,open_shelf,yes,normal,medium,0.53
100535,Papaya,Fruits,9,room_temp,average,open,fridge,no,cold,high,0.19
100536,Yogurt,Dairy,2,fridge,average,sealed,fridge,no,hot,high,0.75
100537,Spinach,Vegetables,9,fridge,good,open,fridge,no,normal,high,0.31
100538,Cucumber,Vegetables,2,fridge,good,open,fridge,no,normal,medium,0.86
100539,Sausage,Meat,2,freezer,good,sealed,open_shelf,no,hot,medium,0.78
100540,Potato,Vegetables,4,fridge,good,open,fridge,no,hot,low,0.92
100541,Papaya,Fruits,11,room_temp,average,open,open_shelf,no,hot,high,0.05
100542,Orange,Fruits,8,room_temp,poor,open,open_shelf,no,hot,medium,0.46
100543,Apple,Fruits,9,room_temp,good,open,freezer,no,hot,medium,0.5
100544,Chicken Breast,Meat,3,freezer,good,sealed,fridge,no,normal,high,0.74
100545,Sausage,Meat,4,freezer,average,sealed,fridge,no,normal,medium,0.66
100546,Chicken Breast,Meat,1,freezer,good,sealed,fridge,no,normal,high,0.86
100547,Bread,Bakery,3,room_temp,good,open,open_shelf,no,normal,medium,0.87
100548,Grapes,Fruits,0,room_temp,average,open,open_shelf,no,hot,high,0.84
100549,Croissant,Bakery,4,room_temp,good,open,open_shelf,no,normal,medium,0.82
100550,Orange,Fruits,0,room_temp,poor,open,open_shelf,no,cold,medium,0.82
100551,Bread,Bakery,0,room_temp,poor,open,open_shelf,no,normal,medium,0.76
100552,Mutton,Meat,1,freezer,good,sealed,freezer,no,normal,medium,0.98
100553,Yogurt,Dairy,4,fridge,average,sealed,fridge,no,cold,high,0.73
100554,Bun,Bakery,5,room_temp,poor,open,open_shelf,no,cold,medium,0.63
100555,Cheese,Dairy,7,fridge,good,sealed,fridge,yes,cold,medium,0.63
100556,Orange,Fruits,8,room_temp,good,sealed,fridge,no,normal,medium,0.62
100557,Cucumber,Vegetables,6,fridge,average,open,fridge,no,normal,medium,0.68
100558,Fish Fillet,Meat,4,freezer,good,sealed,freezer,no,normal,high,0.75
100559,Muffin,Bakery,2,room_temp,good,open,open_shelf,yes,normal,medium,0.67
100560,Spinach,Vegetables,1,fridge,average,open,fridge,no,normal,high,0.84
100561,Papaya,Fruits,8,room_temp,good,open,open_shelf,no,cold,high,0.4
100562,Yogurt,Dairy,2,fridge,good,sealed,fridge,no,normal,high,0.88
100563,Cheese,Dairy,7,fridge,average,sealed,fridge,no,hot,medium,0.61
100564,Croissant,Bakery,0,room_temp,good,sealed,open_shelf,no,cold,medium,0.99
100565,Potato,Vegetables,8,fridge,good,sealed,open_shelf,no,normal,low,0.76
100566,Banana,Fruits,1,room_temp,good,sealed,open_shelf,no,normal,high,0.92
100567,Sausage,Meat,1,freezer,good,sealed,freezer,no,hot,medium,0.88
100568,Cake,Bakery,2,room_temp,good,sealed,fridge,yes,hot,medium,0.62
100569,Yogurt,Dairy,5,fridge,good,sealed,fridge,no,normal,high,0.76
100570,Croissant,Bakery,0,room_temp,good,open,open_shelf,no,hot,medium,0.92
100571,Cucumber,Vegetables,8,fridge,average,sealed,fridge,no,hot,medium,0.53
100572,Paneer,Dairy,8,fridge,good,sealed,fridge,no,hot,high,0.33
100573,Sausage,Meat,2,freezer,average,sealed,freezer,yes,normal,medium,0.69
100574,Apple,Fruits,4,room_temp,good,open,open_shelf,no,normal,medium,0.85
100575,Banana,Fruits,10,room_temp,average,sealed,open_shelf,no,hot,high,0.13
100576,Cucumber,Vegetables,5,fridge,good,open,freezer,no,normal,medium,0.69
100577,Papaya,Fruits,7,room_temp,average,open,open_shelf,no,normal,high,0.4
100578,Croissant,Bakery,1,room_temp,good,sealed,open_shelf,no,hot,medium,0.91
100579,Potato,Vegetables,5,fridge,good,open,fridge,no,hot,low,0.88
100580,Fish Fillet,Meat,2,freezer,good,sealed,freezer,no,normal,high,0.89
100581,Tomato,Vegetables,7,fridge,good,open,fridge,no,hot,medium,0.67
100582,Yogurt,Dairy,0,fridge,average,sealed,fridge,no,normal,high,0.98
100583,Sausage,Meat,5,freezer,average,sealed,freezer,no,normal,medium,0.78
100584,Fish Fillet,Meat,3,fridge,good,sealed,fridge,no,cold,high,0.62
100585,Potato,Vegetables,0,fridge,good,open,fridge,no,hot,low,0.95
100586,Yogurt,Dairy,8,fridge,average,sealed,fridge,no,normal,high,0.48
100587,Yogurt,Dairy,4,fridge,good,sealed,fridge,no,hot,high,0.72
100588,Croissant,Bakery,5,room_temp,good,sealed,open_shelf,yes,hot,medium,0.62
100589,Butter,Dairy,6,fridge,good,sealed,fridge,no,normal,low,0.92
100590,Butter,Dairy,9,fridge,good,sealed,open_shelf,no,normal,low,0.75
100591,Carrot,Vegetables,9,fridge,good,sealed,fridge,no,hot,low,0.79
100592,Apple,Fruits,6,room_temp,good,sealed,open_shelf,no,cold,medium,0.83
100593,Croissant,Bakery,1,room_temp,good,open,open_shelf,no,normal,medium,0.94
100594,Milk,Dairy,6,fridge,good,sealed,open_shelf,no,normal,high,0.52
100595,Spinach,Vegetables,1,fridge,average,open,fridge,yes,normal,high,0.68
100596,Carrot,Vegetables,0,fridge,average,open,fridge,no,normal,low,0.88
100597,Carrot,Vegetables,8,fridge,average,sealed,fridge,yes,hot,low,0.54
100598,Muffin,Bakery,3,room_temp,good,open,open_shelf,no,normal,medium,0.87
100599,Milk,Dairy,7,fridge,average,sealed,fridge,no,hot,high,0.35
100600,Cucumber,Vegetables,2,fridge,average,open,fridge,no,cold,medium,0.84
100601,Potato,Vegetables,6,fridge,good,open,fridge,no,normal,low,0.88
100602,Bread,Bakery,3,room_temp,good,open,fridge,no,hot,medium,0.72
100603,Bun,Bakery,3,room_temp,average,open,open_shelf,no,cold,medium,0.82
100604,Mutton,Meat,5,freezer,good,sealed,freezer,no,cold,medium,0.81
100605,Orange,Fruits,3,room_temp,poor,open,freezer,no,normal,medium,0.62
100606,Carrot,Vegetables,3,fridge,good,open,fridge,no,cold,low,0.93
100607,Cheese,Dairy,0,fridge,good,sealed,fridge,no,normal,medium,0.99
100608,Papaya,Fruits,5,room_temp,good,sealed,open_shelf,no,normal,high,0.69
100609,Banana,Fruits,0,room_temp,good,sealed,open_shelf,no,cold,high,0.99
100610,Butter,Dairy,2,fridge,average,sealed,open_shelf,no,normal,low,0.87
100611,Grapes,Fruits,3,room_temp,good,open,open_shelf,no,normal,high,0.83
100612,Papaya,Fruits,9,room_temp,good,sealed,open_shelf,no,cold,high,0.38
100613,Paneer,Dairy,6,fridge,poor,sealed,fridge,no,cold,high,0.38
100614,Butter,Dairy,3,fridge,average,sealed,open_shelf,no,normal,low,0.79
100615,Spinach,Vegetables,0,fridge,good,open,fridge,no,normal,high,0.99
100616,Muffin,Bakery,2,room_temp,good,open,open_shelf,no,normal,medium,0.89
100617,Milk,Dairy,3,fridge,good,sealed,fridge,no,hot,high,0.74
100618,Cheese,Dairy,3,fridge,good,sealed,fridge,no,normal,medium,0.91
